time,in or out
9:18:46,Out
9:18:46,Out
9:18:46,Out
9:18:47,Out
9:18:47,Out
9:18:48,Out
9:18:49,Out
9:18:49,Out
9:18:51,Out
9:18:51,Out
9:18:51,Out
9:18:51,Out
9:18:52,Out
9:18:52,Out
9:18:58,Out
9:18:58,Out
9:18:58,Out
9:18:59,Out
9:18:59,Out
9:19:01,Out
9:19:01,Out
9:19:01,In
9:19:01,Out
9:19:02,Out
9:19:02,Out
9:19:03,Out
9:19:04,Out
9:19:04,Out
9:19:04,Out
9:19:06,Out
9:19:06,Out
9:19:08,Out
9:19:08,Out
9:19:08,Out
9:19:08,Out
9:19:08,Out
9:19:10,Out
9:19:11,Out
9:19:11,Out
9:19:11,Out
9:19:13,Out
9:19:15,Out
9:19:17,Out
9:19:18,Out
9:19:18,Out
9:19:22,Out
9:19:22,Out
9:19:23,Out
9:19:24,Out
9:19:24,Out
9:19:26,Out
9:19:26,Out
9:19:27,Out
9:19:27,In
9:19:28,Out
9:19:28,Out
9:19:28,Out
9:19:28,In
9:19:28,Out
9:19:28,Out
9:19:28,In
9:19:28,Out
9:19:29,In
9:19:29,Out
9:19:30,In
9:19:30,Out
9:19:30,In
9:19:30,In
9:19:30,Out
9:19:30,Out
9:19:30,Out
9:19:30,In
9:19:31,Out
9:19:31,Out
9:19:31,Out
9:19:32,In
9:19:33,Out
9:19:34,Out
9:19:35,Out
9:19:35,Out
9:19:36,Out
9:19:37,Out
9:19:37,Out
9:19:37,In
9:19:38,Out
9:19:39,Out
9:19:41,Out
9:19:42,Out
9:19:42,Out
9:19:43,Out
9:19:46,Out
9:19:49,Out
9:19:49,Out
9:19:49,Out
9:19:50,Out
9:19:50,Out
9:19:51,Out
9:19:53,Out
9:19:53,Out
9:19:54,Out
9:19:55,Out
9:19:56,Out
9:19:56,Out
9:19:57,Out
9:19:58,Out
9:19:59,Out
9:20:00,Out
9:20:01,Out
9:20:01,Out
9:20:02,Out
9:20:03,In
9:20:04,Out
9:20:04,In
9:20:04,Out
9:20:04,Out
9:20:05,Out
9:20:06,Out
9:20:07,Out
9:20:08,Out
9:20:08,Out
9:20:08,Out
9:20:08,Out
9:20:10,Out
9:20:11,Out
9:20:12,Out
9:20:12,In
9:20:12,Out
9:20:12,Out
9:20:13,Out
9:20:15,Out
9:20:15,Out
9:20:15,Out
9:20:16,In
9:20:16,Out
9:20:16,In
9:20:16,Out
9:20:16,Out
9:20:17,Out
9:20:17,Out
9:20:19,Out
9:20:20,Out
9:20:20,Out
9:20:22,Out
9:20:23,Out
9:20:24,Out
9:20:25,In
9:20:27,Out
9:20:28,Out
9:20:28,Out
9:20:28,Out
9:20:29,In
9:20:29,In
9:20:29,Out
9:20:29,In
9:20:30,In
9:20:30,Out
9:20:31,Out
9:20:32,Out
9:20:33,Out
9:20:33,Out
9:20:34,Out
9:20:34,In
9:20:35,In
9:20:35,Out
9:20:35,Out
9:20:35,Out
9:20:36,In
9:20:36,In
9:20:36,Out
9:20:37,In
9:20:37,Out
9:20:37,Out
9:20:37,In
9:20:38,Out
9:20:38,In
9:20:38,In
9:20:38,Out
9:20:39,Out
9:20:39,Out
9:20:41,In
9:20:41,Out
9:20:41,Out
9:20:42,Out
9:20:43,Out
9:20:43,Out
9:20:43,In
9:20:44,Out
9:20:44,Out
9:20:47,Out
9:20:47,Out
9:20:47,Out
9:20:47,In
9:20:47,In
9:20:48,Out
9:20:48,Out
9:20:49,Out
9:20:49,In
9:20:50,Out
9:20:50,Out
9:20:50,Out
9:20:50,In
9:20:50,In
9:20:51,Out
9:20:52,Out
9:20:54,Out
9:20:54,In
9:20:54,Out
9:20:55,In
9:20:55,Out
9:20:56,Out
9:20:57,Out
9:20:57,In
9:20:57,Out
9:20:57,Out
9:20:57,Out
9:20:57,Out
9:20:57,In
9:20:58,In
9:20:58,Out
9:20:58,In
9:20:58,Out
9:20:59,Out
9:20:59,In
9:20:59,Out
9:20:59,In
9:20:59,Out
9:21:00,In
9:21:00,Out
9:21:01,Out
9:21:03,Out
9:21:03,Out
9:21:03,In
9:21:04,Out
9:21:04,In
9:21:04,Out
9:21:04,Out
9:21:05,In
9:21:05,Out
9:21:05,In
9:21:05,In
9:21:05,In
9:21:05,Out
9:21:06,Out
9:21:06,In
9:21:06,Out
9:21:06,In
9:21:06,Out
9:21:06,In
9:21:06,Out
9:21:06,Out
9:21:07,Out
9:21:07,In
9:21:07,In
9:21:08,Out
9:21:08,In
9:21:08,In
9:21:08,Out
9:21:08,Out
9:21:08,In
9:21:08,In
9:21:09,In
9:21:09,Out
9:21:10,Out
9:21:10,In
9:21:10,Out
9:21:10,Out
9:21:10,Out
9:21:12,Out
9:21:12,Out
9:21:12,In
9:21:12,Out
9:21:12,Out
9:21:13,Out
9:21:13,Out
9:21:13,In
9:21:13,Out
9:21:14,Out
9:21:14,In
9:21:14,In
9:21:15,In
9:21:15,In
9:21:15,Out
9:21:15,Out
9:21:16,Out
9:21:16,Out
9:21:16,In
9:21:16,Out
9:21:17,Out
9:21:17,In
9:21:17,Out
9:21:17,In
9:21:17,In
9:21:18,Out
9:21:18,Out
9:21:19,Out
9:21:19,Out
9:21:19,In
9:21:20,Out
9:21:20,Out
9:21:20,Out
9:21:21,In
9:21:21,Out
9:21:21,In
9:21:21,Out
9:21:21,In
9:21:22,In
9:21:22,In
9:21:23,Out
9:21:24,Out
9:21:24,Out
9:21:26,Out
9:21:27,Out
9:21:27,Out
9:21:27,In
9:21:27,In
9:21:28,In
9:21:28,In
9:21:28,In
9:21:28,Out
9:21:28,In
9:21:29,In
9:21:29,In
9:21:29,Out
9:21:30,In
9:21:31,Out
9:21:31,Out
9:21:34,Out
9:21:34,Out
9:21:34,Out
9:21:34,Out
9:21:35,Out
9:21:35,Out
9:21:36,In
9:21:36,In
9:21:36,Out
9:21:36,Out
9:21:37,Out
9:21:37,Out
9:21:39,Out
9:21:39,Out
9:21:39,In
9:21:39,Out
9:21:39,Out
9:21:39,In
9:21:40,Out
9:21:40,Out
9:21:40,Out
9:21:41,Out
9:21:43,Out
9:21:43,Out
9:21:43,Out
9:21:44,In
9:21:44,In
9:21:44,Out
9:21:44,Out
9:21:44,In
9:21:44,Out
9:21:44,In
9:21:44,Out
9:21:45,Out
9:21:45,In
9:21:45,Out
9:21:46,Out
9:21:46,Out
9:21:46,In
9:21:47,Out
9:21:47,Out
9:21:47,In
9:21:48,Out
9:21:48,Out
9:21:49,In
9:21:49,In
9:21:49,In
9:21:49,Out
9:21:50,In
9:21:50,Out
9:21:50,In
9:21:50,In
9:21:50,Out
9:21:50,Out
9:21:50,In
9:21:50,Out
9:21:52,Out
9:21:52,Out
9:21:52,In
9:21:52,Out
9:21:52,In
9:21:52,Out
9:21:52,In
9:21:52,In
9:21:53,Out
9:21:53,Out
9:21:53,In
9:21:54,Out
9:21:54,Out
9:21:54,In
9:21:55,Out
9:21:56,Out
9:21:56,In
9:21:56,Out
9:21:56,Out
9:21:56,In
9:21:56,Out
9:21:57,Out
9:21:57,In
9:21:57,In
9:21:58,In
9:21:58,In
9:21:58,Out
9:21:58,In
9:21:59,Out
9:21:59,Out
9:22:00,Out
9:22:00,Out
9:22:00,Out
9:22:01,In
9:22:01,Out
9:22:01,Out
9:22:01,In
9:22:02,In
9:22:02,Out
9:22:02,In
9:22:03,Out
9:22:03,In
9:22:03,Out
9:22:04,In
9:22:04,Out
9:22:04,Out
9:22:05,In
9:22:05,In
9:22:05,Out
9:22:06,Out
9:22:06,Out
9:22:06,Out
9:22:06,Out
9:22:07,Out
9:22:07,In
9:22:07,Out
9:22:08,Out
9:22:08,Out
9:22:08,In
9:22:08,Out
9:22:08,Out
9:22:08,In
9:22:09,Out
9:22:09,In
9:22:09,Out
9:22:09,Out
9:22:09,In
9:22:09,In
9:22:09,In
9:22:10,Out
9:22:10,In
9:22:10,Out
9:22:11,Out
9:22:11,In
9:22:11,In
9:22:11,Out
9:22:12,Out
9:22:13,Out
9:22:13,Out
9:22:14,Out
9:22:14,Out
9:22:15,Out
9:22:15,Out
9:22:15,In
9:22:15,In
9:22:15,Out
9:22:15,In
9:22:16,Out
9:22:16,Out
9:22:16,In
9:22:17,Out
9:22:17,Out
9:22:17,In
9:22:17,Out
9:22:17,Out
9:22:17,In
9:22:18,Out
9:22:18,In
9:22:18,Out
9:22:18,In
9:22:18,In
9:22:18,Out
9:22:18,Out
9:22:18,Out
9:22:18,In
9:22:18,Out
9:22:18,In
9:22:19,In
9:22:19,Out
9:22:19,Out
9:22:20,Out
9:22:20,Out
9:22:21,Out
9:22:21,Out
9:22:22,Out
9:22:22,Out
9:22:24,Out
9:22:24,In
9:22:25,In
9:22:25,Out
9:22:25,In
9:22:25,Out
9:22:25,Out
9:22:25,In
9:22:25,Out
9:22:25,In
9:22:26,Out
9:22:26,Out
9:22:27,In
9:22:27,Out
9:22:27,Out
9:22:27,Out
9:22:28,Out
9:22:28,In
9:22:28,In
9:22:31,Out
9:22:31,Out
9:22:31,In
9:22:31,In
9:22:32,In
9:22:32,Out
9:22:33,Out
9:22:33,Out
9:22:33,In
9:22:34,Out
9:22:35,Out
9:22:35,In
9:22:35,In
9:22:35,In
9:22:36,Out
9:22:36,Out
9:22:37,Out
9:22:37,Out
9:22:38,Out
9:22:38,Out
9:22:38,In
9:22:38,Out
9:22:38,In
9:22:39,In
9:22:39,Out
9:22:39,Out
9:22:39,In
9:22:40,Out
9:22:40,In
9:22:40,Out
9:22:40,Out
9:22:40,Out
9:22:41,Out
9:22:42,Out
9:22:44,Out
9:22:45,Out
9:22:49,Out
9:22:49,Out
9:22:49,Out
9:22:50,Out
9:22:50,In
9:22:50,Out
9:22:51,In
9:22:51,In
9:22:52,In
9:22:52,Out
9:22:52,Out
9:22:52,In
9:22:53,Out
9:22:54,Out
9:22:54,In
9:22:54,Out
9:22:55,Out
9:22:56,Out
9:22:56,Out
9:22:56,Out
9:22:56,Out
9:22:57,Out
9:22:57,In
9:22:57,In
9:22:57,Out
9:22:57,Out
9:22:57,In
9:22:57,Out
9:22:58,Out
9:22:58,In
9:22:58,In
9:22:58,Out
9:22:58,Out
9:22:59,In
9:22:59,Out
9:23:00,Out
9:23:00,Out
9:23:00,Out
9:23:00,Out
9:23:01,Out
9:23:04,Out
9:23:05,In
9:23:05,Out
9:23:05,Out
9:23:06,Out
9:23:07,Out
9:23:07,Out
9:23:07,Out
9:23:07,Out
9:23:08,Out
9:23:09,Out
9:23:09,Out
9:23:10,Out
9:23:10,Out
9:23:10,Out
9:23:11,Out
9:23:11,Out
9:23:13,In
9:23:13,Out
9:23:13,In
9:23:13,Out
9:23:13,Out
9:23:14,Out
9:23:14,Out
9:23:15,In
9:23:15,In
9:23:15,In
9:23:16,Out
9:23:16,Out
9:23:16,Out
9:23:16,Out
9:23:17,Out
9:23:17,Out
9:23:17,Out
9:23:17,Out
9:23:17,In
9:23:17,Out
9:23:18,Out
9:23:18,Out
9:23:19,Out
9:23:20,Out
9:23:20,Out
9:23:20,Out
9:23:20,Out
9:23:21,In
9:23:21,Out
9:23:22,Out
9:23:23,Out
9:23:23,Out
9:23:23,In
9:23:23,Out
9:23:23,In
9:23:23,In
9:23:23,In
9:23:24,Out
9:23:24,In
9:23:25,In
9:23:25,Out
9:23:25,Out
9:23:25,Out
9:23:26,Out
9:23:26,Out
9:23:26,Out
9:23:26,Out
9:23:27,In
9:23:27,Out
9:23:28,Out
9:23:28,Out
9:23:29,Out
9:23:29,Out
9:23:31,Out
9:23:31,Out
9:23:31,In
9:23:31,Out
9:23:31,Out
9:23:32,In
9:23:32,Out
9:23:34,Out
9:23:34,Out
9:23:34,Out
9:23:35,In
9:23:36,Out
9:23:36,In
9:23:36,Out
9:23:36,In
9:23:37,In
9:23:37,Out
9:23:37,Out
9:23:37,Out
9:23:39,Out
9:23:40,Out
9:23:40,Out
9:23:40,Out
9:23:41,Out
9:23:41,Out
9:23:41,Out
9:23:41,Out
9:23:41,Out
9:23:42,Out
9:23:42,Out
9:23:42,Out
9:23:42,Out
9:23:43,In
9:23:43,Out
9:23:43,Out
9:23:43,Out
9:23:43,Out
9:23:43,Out
9:23:43,Out
9:23:44,Out
9:23:44,In
9:23:44,Out
9:23:45,Out
9:23:46,In
9:23:46,Out
9:23:46,In
9:23:46,In
9:23:46,In
9:23:47,Out
9:23:47,Out
9:23:47,Out
9:23:47,Out
9:23:48,Out
9:23:48,Out
9:23:48,Out
9:23:48,Out
9:23:48,Out
9:23:49,Out
9:23:49,Out
9:23:49,Out
9:23:49,Out
9:23:49,Out
9:23:50,Out
9:23:50,Out
9:23:50,In
9:23:50,Out
9:23:50,Out
9:23:50,Out
9:23:50,Out
9:23:51,Out
9:23:51,Out
9:23:51,Out
9:23:51,In
9:23:51,Out
9:23:51,In
9:23:51,In
9:23:52,In
9:23:53,Out
9:23:53,Out
9:23:53,Out
9:23:53,Out
9:23:53,In
9:23:53,In
9:23:54,In
9:23:54,In
9:23:54,In
9:23:54,In
9:23:54,Out
9:23:54,Out
9:23:55,Out
9:23:56,In
9:23:56,In
9:23:56,Out
9:23:56,In
9:23:57,Out
9:23:57,In
9:23:57,Out
9:23:58,Out
9:23:59,In
9:23:59,Out
9:23:59,Out
9:24:00,In
9:24:00,Out
9:24:00,In
9:24:01,Out
9:24:01,Out
9:24:02,Out
9:24:02,Out
9:24:03,Out
9:24:03,In
9:24:03,In
9:24:03,Out
9:24:03,Out
9:24:04,Out
9:24:06,Out
9:24:06,In
9:24:07,Out
9:24:07,In
9:24:07,In
9:24:08,In
9:24:09,Out
9:24:09,Out
9:24:09,Out
9:24:09,Out
9:24:09,In
9:24:09,Out
9:24:10,Out
9:24:10,Out
9:24:11,Out
9:24:11,Out
9:24:11,Out
9:24:11,Out
9:24:12,Out
9:24:12,Out
9:24:13,Out
9:24:13,Out
9:24:13,Out
9:24:13,In
9:24:14,Out
9:24:15,Out
9:24:17,In
9:24:17,In
9:24:17,Out
9:24:18,Out
9:24:18,Out
9:24:18,Out
9:24:18,Out
9:24:20,Out
9:24:20,Out
9:24:20,Out
9:24:21,In
9:24:23,Out
9:24:26,Out
9:24:27,Out
9:24:28,Out
9:24:28,In
9:24:29,In
9:24:29,Out
9:24:29,In
9:24:29,Out
9:24:30,Out
9:24:30,Out
9:24:30,Out
9:24:31,Out
9:24:31,Out
9:24:31,Out
9:24:31,Out
9:24:31,Out
9:24:32,Out
9:24:32,Out
9:24:32,Out
9:24:32,Out
9:24:33,In
9:24:34,Out
9:24:34,Out
9:24:34,Out
9:24:35,In
9:24:35,Out
9:24:35,Out
9:24:35,Out
9:24:36,Out
9:24:36,Out
9:24:36,Out
9:24:36,Out
9:24:36,In
9:24:37,Out
9:24:37,Out
9:24:38,Out
9:24:39,Out
9:24:39,Out
9:24:40,Out
9:24:40,Out
9:24:40,Out
9:24:41,Out
9:24:41,Out
9:24:41,Out
9:24:41,In
9:24:42,In
9:24:42,Out
9:24:42,Out
9:24:42,Out
9:24:42,In
9:24:44,Out
9:24:44,In
9:24:44,Out
9:24:44,Out
9:24:45,Out
9:24:46,Out
9:24:46,Out
9:24:46,Out
9:24:47,Out
9:24:48,Out
9:24:48,Out
9:24:48,Out
9:24:48,Out
9:24:48,Out
9:24:49,Out
9:24:49,Out
9:24:49,Out
9:24:49,Out
9:24:49,Out
9:24:51,Out
9:24:51,Out
9:24:52,In
9:24:52,Out
9:24:52,Out
9:24:52,Out
9:24:53,Out
9:24:54,Out
9:24:55,Out
9:24:59,Out
9:25:00,Out
9:25:00,In
9:25:00,Out
9:25:01,In
9:25:02,Out
9:25:03,Out
9:25:03,Out
9:25:03,Out
9:25:03,Out
9:25:04,Out
9:25:04,In
9:25:04,In
9:25:05,In
9:25:05,Out
9:25:05,In
9:25:05,Out
9:25:06,In
9:25:06,In
9:25:06,In
9:25:06,In
9:25:06,In
9:25:07,Out
9:25:08,Out
9:25:08,Out
9:25:09,Out
9:25:11,Out
9:25:12,Out
9:25:13,Out
9:25:14,Out
9:25:14,Out
9:25:15,Out
9:25:15,Out
9:25:16,Out
9:25:16,Out
9:25:17,In
9:25:17,Out
9:25:18,Out
9:25:18,Out
9:25:18,In
9:25:18,Out
9:25:19,Out
9:25:19,Out
9:25:20,Out
9:25:21,Out
9:25:22,Out
9:25:22,Out
9:25:22,Out
9:25:22,Out
9:25:22,Out
9:25:22,Out
9:25:23,Out
9:25:23,Out
9:25:24,Out
9:25:24,In
9:25:25,Out
9:25:26,Out
9:25:26,In
9:25:26,Out
9:25:27,Out
9:25:27,Out
9:25:29,Out
9:25:30,Out
9:25:30,In
9:25:30,Out
9:25:30,In
9:25:31,Out
9:25:31,In
9:25:31,In
9:25:31,Out
9:25:31,In
9:25:31,Out
9:25:31,Out
9:25:32,Out
9:25:32,Out
9:25:32,In
9:25:32,In
9:25:33,In
9:25:33,Out
9:25:34,Out
9:25:36,Out
9:25:40,Out
9:25:42,Out
9:25:42,Out
9:25:43,Out
9:25:43,Out
9:25:45,Out
9:25:45,Out
9:25:46,Out
9:25:46,Out
9:25:46,Out
9:25:46,Out
9:25:46,Out
9:25:46,Out
9:25:47,Out
9:25:49,In
9:25:49,Out
9:25:50,Out
9:25:51,Out
9:25:51,Out
9:25:51,Out
9:25:52,Out
9:25:54,Out
9:25:54,Out
9:25:54,Out
9:25:56,Out
9:25:57,Out
9:25:58,In
9:25:58,Out
9:25:58,Out
9:25:58,Out
9:25:59,Out
9:25:59,Out
9:25:59,Out
9:26:03,Out
9:26:03,In
9:26:03,Out
9:26:04,Out
9:26:04,Out
9:26:04,Out
9:26:05,Out
9:26:05,Out
9:26:05,Out
9:26:06,Out
9:26:06,Out
9:26:06,Out
9:26:06,Out
9:26:07,Out
9:26:07,Out
9:26:07,Out
9:26:08,Out
9:26:08,Out
9:26:08,Out
9:26:11,Out
9:26:11,Out
9:26:12,Out
9:26:13,Out
9:26:13,Out
9:26:13,Out
9:26:13,Out
9:26:15,Out
9:26:17,Out
9:26:18,Out
9:26:18,Out
9:26:18,Out
9:26:19,Out
9:26:20,Out
9:26:20,Out
9:26:21,Out
9:26:22,Out
9:26:23,Out
9:26:24,Out
9:26:24,Out
9:26:25,Out
9:26:25,Out
9:26:25,In
9:26:25,Out
9:26:25,Out
9:26:25,Out
9:26:27,Out
9:26:27,Out
9:26:31,Out
9:26:31,Out
9:26:31,Out
9:26:32,Out
9:26:32,Out
9:26:33,Out
9:26:33,Out
9:26:33,Out
9:26:34,Out
9:26:34,Out
9:26:35,Out
9:26:35,Out
9:26:35,Out
9:26:35,Out
9:26:36,Out
9:26:37,Out
9:26:40,Out
9:26:40,Out
9:26:41,Out
9:26:47,Out
9:26:48,Out
9:26:50,Out
9:26:51,Out
9:26:51,Out
9:26:52,In
9:26:52,Out
9:26:52,In
9:26:53,Out
9:26:54,Out
9:26:54,Out
9:26:54,Out
9:26:55,Out
9:26:55,Out
9:26:55,In
9:26:55,Out
9:26:55,Out
9:26:55,In
9:26:55,Out
9:26:56,In
9:26:56,In
9:26:56,In
9:26:56,Out
9:26:57,Out
9:26:57,In
9:26:57,Out
9:26:57,Out
9:26:59,Out
9:26:59,Out
9:26:59,Out
9:26:59,Out
9:27:00,In
9:27:00,Out
9:27:00,Out
9:27:00,In
9:27:01,Out
9:27:01,Out
9:27:01,Out
9:27:02,Out
9:27:02,Out
9:27:02,Out
9:27:03,Out
9:27:03,Out
9:27:04,In
9:27:05,Out
9:27:05,Out
9:27:05,Out
9:27:06,Out
9:27:07,In
9:27:07,In
9:27:07,Out
9:27:07,In
9:27:07,Out
9:27:07,Out
9:27:08,In
9:27:08,Out
9:27:09,Out
9:27:09,In
9:27:09,Out
9:27:09,Out
9:27:09,Out
9:27:09,In
9:27:10,Out
9:27:10,Out
9:27:10,Out
9:27:11,Out
9:27:11,Out
9:27:11,Out
9:27:11,Out
9:27:11,Out
9:27:11,Out
9:27:11,Out
9:27:12,Out
9:27:12,Out
9:27:13,Out
9:27:14,Out
9:27:14,Out
9:27:15,Out
9:27:15,Out
9:27:15,Out
9:27:16,Out
9:27:16,Out
9:27:17,Out
9:27:18,Out
9:27:18,Out
9:27:19,In
9:27:19,Out
9:27:19,Out
9:27:20,Out
9:27:21,Out
9:27:21,Out
9:27:24,Out
9:27:26,Out
9:27:26,Out
9:27:26,Out
9:27:26,Out
9:27:26,Out
9:27:26,Out
9:27:27,Out
9:27:27,Out
9:27:28,Out
9:27:28,Out
9:27:30,Out
9:27:30,Out
9:27:31,Out
9:27:31,Out
9:27:32,Out
9:27:33,Out
9:27:34,Out
9:27:34,Out
9:27:34,Out
9:27:35,Out
9:27:35,Out
9:27:37,Out
9:27:37,Out
9:27:37,Out
9:27:39,Out
9:27:39,Out
9:27:39,Out
9:27:40,Out
9:27:40,Out
9:27:41,Out
9:27:41,In
9:27:41,In
9:27:41,In
9:27:42,Out
9:27:42,Out
9:27:43,Out
9:27:44,Out
9:27:44,Out
9:27:46,Out
9:27:47,Out
9:27:48,Out
9:27:49,Out
9:27:49,Out
9:27:50,Out
9:27:50,Out
9:27:53,Out
9:27:53,Out
9:27:54,Out
9:27:55,Out
9:27:56,Out
9:27:58,Out
9:27:59,Out
9:27:59,Out
9:27:59,Out
9:27:59,Out
9:28:01,Out
9:28:02,Out
9:28:02,In
9:28:02,Out
9:28:03,Out
9:28:03,Out
9:28:04,Out
9:28:04,Out
9:28:04,Out
9:28:06,Out
9:28:08,Out
9:28:08,Out
9:28:08,Out
9:28:08,Out
9:28:08,Out
9:28:09,Out
9:28:09,Out
9:28:10,Out
9:28:10,Out
9:28:10,Out
9:28:10,Out
9:28:10,Out
9:28:11,Out
9:28:11,In
9:28:12,In
9:28:12,In
9:28:12,Out
9:28:13,Out
9:28:13,In
9:28:13,Out
9:28:13,Out
9:28:13,Out
9:28:13,Out
9:28:14,Out
9:28:14,In
9:28:14,Out
9:28:14,Out
9:28:14,Out
9:28:15,Out
9:28:15,Out
9:28:15,Out
9:28:15,In
9:28:15,Out
9:28:15,Out
9:28:16,Out
9:28:16,Out
9:28:17,Out
9:28:17,Out
9:28:17,Out
9:28:18,Out
9:28:19,Out
9:28:19,In
9:28:19,In
9:28:19,Out
9:28:19,In
9:28:19,Out
9:28:19,In
9:28:20,In
9:28:20,Out
9:28:20,Out
9:28:20,Out
9:28:21,Out
9:28:21,Out
9:28:21,Out
9:28:21,In
9:28:22,In
9:28:22,In
9:28:22,Out
9:28:22,Out
9:28:23,Out
9:28:23,In
9:28:23,Out
9:28:23,In
9:28:24,Out
9:28:24,Out
9:28:25,Out
9:28:25,Out
9:28:26,Out
9:28:27,Out
9:28:27,Out
9:28:27,Out
9:28:27,Out
9:28:28,Out
9:28:28,Out
9:28:30,Out
9:28:30,Out
9:28:30,Out
9:28:31,Out
9:28:32,Out
9:28:32,In
9:28:32,Out
9:28:33,In
9:28:34,Out
9:28:34,Out
9:28:34,Out
9:28:35,Out
9:28:35,Out
9:28:35,Out
9:28:35,Out
9:28:35,Out
9:28:36,Out
9:28:37,Out
9:28:37,Out
9:28:37,Out
9:28:37,Out
9:28:38,In
9:28:38,Out
9:28:38,Out
9:28:38,Out
9:28:38,Out
9:28:39,In
9:28:42,In
9:28:42,Out
9:28:42,In
9:28:42,Out
9:28:42,Out
9:28:42,Out
9:28:42,In
9:28:42,Out
9:28:42,Out
9:28:42,Out
9:28:42,Out
9:28:42,Out
9:28:42,Out
9:28:42,Out
9:28:43,Out
9:28:44,Out
9:28:45,Out
9:28:46,Out
9:28:46,Out
9:28:47,Out
9:28:48,Out
9:28:48,Out
9:28:48,Out
9:28:48,Out
9:28:48,Out
9:28:49,Out
9:28:49,Out
9:28:50,Out
9:28:50,Out
9:28:51,Out
9:28:51,Out
9:28:51,Out
9:28:52,Out
9:28:53,Out
9:28:53,Out
9:28:53,Out
9:28:53,Out
9:28:54,Out
9:28:54,Out
9:28:54,Out
9:28:55,Out
9:28:56,Out
9:28:56,Out
9:28:56,Out
9:28:56,Out
9:28:57,Out
9:28:57,Out
9:28:57,In
9:28:57,Out
9:28:57,Out
9:28:59,Out
9:28:59,Out
9:29:00,Out
9:29:01,Out
9:29:01,Out
9:29:02,Out
9:29:03,Out
9:29:03,Out
9:29:03,Out
9:29:03,In
9:29:03,Out
9:29:03,Out
9:29:05,Out
9:29:05,Out
9:29:06,Out
9:29:09,Out
9:29:10,Out
9:29:11,Out
9:29:12,In
9:29:13,Out
9:29:14,Out
9:29:14,Out
9:29:15,Out
9:29:15,Out
9:29:15,Out
9:29:15,Out
9:29:16,Out
9:29:17,Out
9:29:17,Out
9:29:17,Out
9:29:17,In
9:29:17,Out
9:29:19,Out
9:29:19,Out
9:29:19,Out
9:29:20,Out
9:29:20,Out
9:29:20,Out
9:29:21,Out
9:29:21,Out
9:29:22,Out
9:29:22,In
9:29:24,In
9:29:24,In
9:29:25,Out
9:29:25,Out
9:29:25,Out
9:29:26,Out
9:29:27,Out
9:29:27,Out
9:29:27,Out
9:29:28,Out
9:29:29,Out
9:29:29,In
9:29:30,Out
9:29:30,In
9:29:30,Out
9:29:30,Out
9:29:30,Out
9:29:30,Out
9:29:30,In
9:29:31,Out
9:29:31,In
9:29:32,Out
9:29:32,Out
9:29:33,Out
9:29:33,Out
9:29:33,Out
9:29:33,Out
9:29:34,Out
9:29:34,Out
9:29:34,Out
9:29:35,Out
9:29:35,Out
9:29:35,Out
9:29:35,Out
9:29:36,Out
9:29:36,Out
9:29:37,Out
9:29:37,In
9:29:37,In
9:29:37,Out
9:29:37,In
9:29:38,Out
9:29:38,In
9:29:38,In
9:29:38,Out
9:29:39,In
9:29:39,Out
9:29:39,Out
9:29:39,Out
9:29:39,Out
9:29:39,In
9:29:39,Out
9:29:40,In
9:29:40,Out
9:29:40,In
9:29:40,Out
9:29:40,Out
9:29:41,Out
9:29:41,Out
9:29:41,Out
9:29:41,Out
9:29:41,In
9:29:41,Out
9:29:42,Out
9:29:42,Out
9:29:42,Out
9:29:42,Out
9:29:44,Out
9:29:44,Out
9:29:45,Out
9:29:46,Out
9:29:46,Out
9:29:46,Out
9:29:46,Out
9:29:48,Out
9:29:48,Out
9:29:49,Out
9:29:49,Out
9:29:50,Out
9:29:53,Out
9:29:53,Out
9:29:55,Out
9:29:55,Out
9:29:56,Out
9:29:56,Out
9:29:57,Out
9:29:57,Out
9:29:57,Out
9:29:57,In
9:29:58,Out
9:29:58,Out
9:29:58,In
9:29:58,Out
9:29:58,Out
9:29:59,Out
9:29:59,Out
9:29:59,Out
9:29:59,Out
9:30:00,Out
9:30:00,Out
9:30:00,In
9:30:00,Out
9:30:03,Out
9:30:04,Out
9:30:04,Out
9:30:06,Out
9:30:09,Out
9:30:09,Out
9:30:10,In
9:30:11,In
9:30:11,Out
9:30:12,Out
9:30:12,Out
9:30:12,In
9:30:12,In
9:30:12,In
9:30:14,Out
9:30:14,Out
9:30:15,In
9:30:15,In
9:30:15,Out
9:30:16,In
9:30:16,Out
9:30:16,Out
9:30:16,Out
9:30:16,In
9:30:16,Out
9:30:16,In
9:30:17,Out
9:30:17,Out
9:30:17,Out
9:30:18,Out
9:30:18,Out
9:30:18,Out
9:30:18,Out
9:30:19,Out
9:30:19,Out
9:30:20,Out
9:30:21,Out
9:30:21,Out
9:30:22,In
9:30:22,Out
9:30:23,Out
9:30:23,Out
9:30:23,Out
9:30:24,Out
9:30:24,Out
9:30:24,In
9:30:25,Out
9:30:25,Out
9:30:25,In
9:30:25,Out
9:30:26,In
9:30:26,Out
9:30:28,In
9:30:28,Out
9:30:28,Out
9:30:28,Out
9:30:29,In
9:30:29,Out
9:30:29,In
9:30:29,In
9:30:31,Out
9:30:32,Out
9:30:33,In
9:30:33,In
9:30:33,Out
9:30:33,In
9:30:34,Out
9:30:34,Out
9:30:35,Out
9:30:35,Out
